external_id,type,quantity,internal_notes,price,info,winery_name,name,vintage,size,storage_area
v.34519.1998.b,RED,1,Purchase Price: 18,70.0,,Massimiliano Calabretta, Etna Rosso,1998,BOTTLE,
v.34519.1999.b,RED,3,Purchase Price: 17,68.0,,Massimiliano Calabretta, Etna Rosso,1999,BOTTLE,
v.83030.2013.b,RED,1,Purchase Price: 15,65.0,,Massimo Rivetti, Barbaresco,2013,BOTTLE,
v.84707.2015.b,WHITE,1,Purchase Price: 20,80.0,,Masson-Blondelet, Pouilly-Fumé,2015,BOTTLE,
v.84707.2017.b,WHITE,1,Purchase Price: 20,75.0,,Masson-Blondelet, Pouilly-Fumé,2017,BOTTLE,
v.76081.2015.b,WHITE,1,Purchase Price: 20,85.0,,Masson-Blondelet, Sancerre Thauvenay,2015,BOTTLE,
v.6136.1996.b,WHITE,3,Purchase Price: 15,55.0,,Mastroberardino, Fiano di Avellino More Maiorum,1996,BOTTLE,
v.7105.2000.b,WHITE,1,Purchase Price: 19,85.0,,Mastroberardino, Fiano di Avellino Vignadora,2000,BOTTLE,
v.8527.1997.b,RED,3,Purchase Price: 34,110.0,,Mastroberardino, Irpinia Aglianico Naturalis Historia,1997,BOTTLE,
v.9798.1997.b,RED,4,Purchase Price: 17,80.0,,Mastroberardino, Taurasi Riserva Radici,1997,BOTTLE,
v.9798.2011.b,RED,1,Purchase Price: 10,50.0,,Mastroberardino, Taurasi Riserva Radici,2011,BOTTLE,
v.5630.2010.c,RED,1,Purchase Price: 45,200.0,,Mastrojanni, Brunello di Montalcino Vigna Loreto,2010,MAGNUM,
v.5630.2010.b,RED,6,Purchase Price: 20,110.0,,Mastrojanni, Brunello di Montalcino Vigna Loreto,2010,BOTTLE,
v.4088.2008.b,RED,2,Purchase Price: 22,110.0,,Mastrojanni, Brunello di Montalcino,2008,BOTTLE,
v.4088.2010.b,RED,3,Purchase Price: 20,95.0,,Mastrojanni, Brunello di Montalcino,2010,BOTTLE,
v.8363.2008.b,RED,2,Purchase Price: 11,45.0,,Masùt da Rive, Cabernet franc,2008,BOTTLE,
v.16204.2015.b,WHITE,1,Purchase Price: 10,50.0,,Masùt da Rive, Chardonnay Maurus,2015,BOTTLE,
v.80453.2017.b,WHITE,3,Purchase Price: 7,40.0,,Masùt da Rive, Pinot bianco,2017,BOTTLE,
v.7954.2013.b,WHITE,3,Purchase Price: 10,55.0,,Masùt da Rive, Ribolla gialla,2013,BOTTLE,
v.9493.2015.b,RED,1,Purchase Price: 11,45.0,,Masùt da Rive, Sassirossi,2015,BOTTLE,
v.8001.2016.b,WHITE,3,Purchase Price: 14,70.0,,Matassa, Matassa Blanc,2016,BOTTLE,
v.43829.2003.b,RED,1,Purchase Price: 10,55.0,,Matijaž Terčič, Collio Merlot,2003,BOTTLE,
v.7569.2019.b,WHITE,4,Purchase Price: 8,40.0,,Matijaž Terčič, Ribolla gialla,2019,BOTTLE,
v.35629.2015.b,RED,4,Purchase Price: 20,75.0,,Matthieu Barret - Domaine du Coulet, Cornas Brise Cailloux,2015,BOTTLE,
v.71982.2013.b,WHITE,3,Purchase Price: 10,45.0,,Maurizio Menichetti, A Carisio Bianco,2013,BOTTLE,
v.83132.2004.b,RED,1,Purchase Price: 10,48.0,,Maurizio Menichetti, Ciliegiolo,2004,BOTTLE,
v.83130.2010.b,RED,1,Purchase Price: 10,45.0,,Maurizio Menichetti, Morellino di Scansano Punto Esclamativo a Carisio,2010,BOTTLE,
v.83130.2003.b,RED,2,Purchase Price: 10,50.0,,Maurizio Menichetti, Morellino di Scansano Punto Esclamativo,2003,BOTTLE,
v.83130.2004.b,RED,2,Purchase Price: 10,50.0,,Maurizio Menichetti, Morellino di Scansano Punto Esclamativo,2004,BOTTLE,
v.83131.1997.b,RED,7,Purchase Price: 10,50.0,,Maurizio Menichetti, Punto Interrogativo,1997,BOTTLE,
v.83131.2004.b,RED,1,Purchase Price: 10,45.0,,Maurizio Menichetti, Punto Interrogativo,2004,BOTTLE,
v.5013.2008.b,WHITE,3,Purchase Price: 20,90.0,,Maximin Grünhaus - Familie von Schubert, Riesling Kabinett Abtsberg,2008,BOTTLE,
v.5797.2004.b,WHITE,2,Purchase Price: 30,100.0,,Maximin Grünhaus - Familie von Schubert, Riesling Spätlese Abtsberg,2004,BOTTLE,
v.437.2015.b,RED,5,Purchase Price: 30,150.0,,Mazzei - Castello di Fonterutoli, Siepi,2015,BOTTLE,
v.83770.2002.b,RED,1,Purchase Price: 15,45.0,,Meloni, Monica di Sardegna Superiore Kre'u,2002,BOTTLE,
v.82793.2001.b,RED,1,Purchase Price: 7,55.0,,Merk Casa Geretto, Refosco dal peduncolo rosso Riserva Mezzosecolo,2001,BOTTLE,
v.10957.2001.b,RED,1,Purchase Price: 7,50.0,,Merk Casa Geretto, Refosco dal peduncolo rosso Vigne Vecchie,2001,BOTTLE,
v.10957.2005.b,RED,1,Purchase Price: 7,45.0,,Merk Casa Geretto, Refosco dal peduncolo rosso Vigne Vecchie,2005,BOTTLE,
v.36420.2018.c,RED,1,Purchase Price: 30,90.0,,Mesa, Carignano del Sulcis Riserva Buio Buio,2018,MAGNUM,
v.72631.2019.b,WHITE,1,Purchase Price: 12,42.0,,Mesa, Galesa,2019,BOTTLE,
v.5363.2017.b,WHITE,4,Purchase Price: 24,120.0,,Miani, Chardonnay Baracca,2017,BOTTLE,
v.5363.2018.b,WHITE,3,Purchase Price: 26,130.0,,Miani, Chardonnay Baracca,2018,BOTTLE,
v.5362.2017.b,WHITE,4,Purchase Price: 20,100.0,,Miani, Chardonnay,2017,BOTTLE,
v.5362.2018.b,WHITE,6,Purchase Price: 20,110.0,,Miani, Chardonnay,2018,BOTTLE,
v.5364.2017.b,WHITE,3,Purchase Price: 32,120.0,,Miani, Friulano,2017,BOTTLE,
v.5364.2018.b,WHITE,3,Purchase Price: 25,110.0,,Miani, Friulano,2018,BOTTLE,
v.50462.2017.b,WHITE,2,Purchase Price: 22,110.0,,Miani, Malvasia La Mont di Zuc,2017,BOTTLE,
v.5367.2016.b,RED,1,Purchase Price: 40,210.0,,Miani, Merlot,2016,BOTTLE,
v.33802.2015.b,RED,5,Purchase Price: 34,210.0,,Miani, Refosco Cossut,2015,BOTTLE,
v.33802.2016.b,RED,5,Purchase Price: 28,160.0,,Miani, Refosco Cossut,2016,BOTTLE,
v.45746.2016.b,RED,6,Purchase Price: 18,120.0,,Miani, Refosco dal peduncolo rosso,2016,BOTTLE,
v.5368.2017.b,WHITE,2,Purchase Price: 28,120.0,,Miani, Ribolla gialla Pettarin,2017,BOTTLE,
v.3881.2010.b,RED,1,Purchase Price: 20,140.0,,Miani, Rosso,2010,BOTTLE,
v.3881.2015.b,RED,5,Purchase Price: 20,100.0,,Miani, Rosso,2015,BOTTLE,
v.3881.2016.b,RED,4,Purchase Price: 22,120.0,,Miani, Rosso,2016,BOTTLE,
v.5369.2007.b,WHITE,2,Purchase Price: 38,185.0,,Miani, Sauvignon Banel,2007,BOTTLE,
v.11176.2017.b,WHITE,3,Purchase Price: 30,130.0,,Miani, Sauvignon Zitelle,2017,BOTTLE,
v.11176.2018.b,WHITE,4,Purchase Price: 26,115.0,,Miani, Sauvignon Zitelle,2018,BOTTLE,
v.12665.2015.b,WHITE,1,Purchase Price: 30,135.0,,Miani, Sauvignon,2015,BOTTLE,
v.83832.2000.b,WHITE,2,Purchase Price: 10,45.0,,Miceli, Chardonnay,2000,BOTTLE,
v.83831.2000.b,RED,1,Purchase Price: 10,45.0,,Miceli, Nero d'Avola,2000,BOTTLE,
v.57626.2005.b,WHITE,2,Purchase Price: 35,140.0,,Michel Bouzereau, Meursault Charmes 1er Cru,2005,BOTTLE,
v.57626.2006.b,WHITE,3,Purchase Price: 32,130.0,,Michel Bouzereau, Meursault Charmes 1er Cru,2006,BOTTLE,
v.84695.2005.b,WHITE,1,Purchase Price: 25,110.0,,Michel Bouzereau, Meursault Le Limozin,2005,BOTTLE,
v.4166.2007.b,RED,6,Purchase Price: 40,180.0,,Michel Gros, Vosne-Romanée Clos des Réas Monopole 1er Cru,2007,BOTTLE,
v.4166.2009.b,RED,1,Purchase Price: 38,160.0,,Michel Gros, Vosne-Romanée Clos des Réas Monopole 1er Cru,2009,BOTTLE,
v.14688.2009.b,WHITE,3,Purchase Price: 20,90.0,,Michel Guillemot, Viré-Clessé Quintaine,2009,BOTTLE,
v.84109.2014.b,WHITE,3,Purchase Price: 20,90.0,,Michel Mallard, Bourgogne Aligoté,2014,BOTTLE,
v.41043.2009.b,RED,1,Purchase Price: 50,200.0,,Michel Noëllat, Échézeaux Du Dessus Grand Cru,2009,BOTTLE,
v.31478.2005.b,RED,3,Purchase Price: 26,130.0,,Michel Noëllat, Morey-Saint-Denis,2005,BOTTLE,
v.41041.2004.b,RED,6,Purchase Price: 48,150.0,,Michel Noëllat, Nuits-Saint-Georges Les Boudots 1er Cru,2004,BOTTLE,
v.41042.2005.b,RED,2,Purchase Price: 40,150.0,,Michel Noëllat, Vosne-Romanée Les Beaux Monts 1er Cru,2005,BOTTLE,
v.31476.2009.b,RED,3,Purchase Price: 30,110.0,,Michel Noëllat, Vosne-Romanée,2009,BOTTLE,
v.10170.1993.b,WHITE,2,Purchase Price: 62,230.0,,Michel Redde, Pouilly-Fumé Cuvée Majorum,1993,BOTTLE,
v.9786.1993.b,WHITE,2,Purchase Price: 20,80.0,,Michel Redde, Pouilly-Fumé La Moynerie,1993,BOTTLE,
v.83764.2011.b,RED,4,Purchase Price: 18,95.0,,Michelas St. Jemms, Cornas Les Murettes,2011,BOTTLE,
v.83765.2011.b,RED,1,Purchase Price: 20,70.0,,Michelas St. Jemms, Crozes-Hermitage La Chasselière,2011,BOTTLE,
v.83766.2011.b,RED,3,Purchase Price: 18,65.0,,Michelas St. Jemms, Syrah de Saint-Jemms,2011,BOTTLE,
v.4070.2002.b,WHITE,2,Purchase Price: 32,130.0,,Michelot, Meursault Limozin,2002,BOTTLE,
v.4070.2004.b,WHITE,4,Purchase Price: 30,120.0,,Michelot, Meursault Limozin,2004,BOTTLE,
v.10986.2013.b,RED,3,Purchase Price: 10,50.0,,Migliavacca, Grignolino del Monferrato Casalese,2013,BOTTLE,
v.6098.1999.b,WHITE,3,Purchase Price: 22,70.0,,Mlečnik, Chardonnay Selekcija,1999,BOTTLE,
v.6098.2000.b,WHITE,1,Purchase Price: 20,70.0,,Mlečnik, Chardonnay Selekcija,2000,BOTTLE,
v.51529.2011.b,RED,4,Purchase Price: 10,55.0,,Monchiero Carbone, Roero Riserva Printi,2011,BOTTLE,
v.55078.2014.b,RED,1,Purchase Price: 9,38.0,,Montedolce, Etna Roccia Nera,2014,BOTTLE,
v.55078.2015.b,RED,1,Purchase Price: 10,40.0,,Montedolce, Etna Roccia Nera,2015,BOTTLE,
v.10369.2007.b,RED,2,Purchase Price: 10,45.0,,Monteforche, Cabernet franc,2007,BOTTLE,
v.1206.2004.b,RED,1,Purchase Price: 11,50.0,,Monteforche, Vigna del vento,2004,BOTTLE,
v.33391.2010.b,RED,2,Purchase Price: 20,160.0,,Montepeloso, Gabbro,2010,BOTTLE,
v.54869.2012.b,RED,2,Purchase Price: 8,45.0,,Montepepe, Massaretta Pepo,2012,BOTTLE,
v.30951.2013.b,WHITE,3,Purchase Price: 10,45.0,,Monteverro, Chardonnay,2013,BOTTLE,
v.30952.2012.b,RED,2,Purchase Price: 10,70.0,,Monteverro, Terra di Monteverro,2012,BOTTLE,
v.3833.2004.b,RED,3,Purchase Price: 24,90.0,,Montevetrano, Montevetrano,2004,BOTTLE,
v.83160.2017.b,WHITE,4,Purchase Price: 18,65.0,,Mont-Saint-Gilbert, Pouilly-Fuissé,2017,BOTTLE,
v.44253.2015.b,RED,4,Purchase Price: 9,38.0,,Mora & Memo, Monica di Sardegna Ica,2015,BOTTLE,
v.44709.2015.b,RED,4,Purchase Price: 25,65.0,,Morella, Primitivo Nuovo Mondo,2015,BOTTLE,
v.50996.2000.b,WHITE,2,Purchase Price: 20,90.0,,Morgenster, Stellenbosch Red,2000,BOTTLE,
v.8086.1996.b,RED,1,Purchase Price: 28,90.0,,Moschioni, Pignolo,1996,BOTTLE,
v.8086.1999.b,RED,1,Purchase Price: 20,80.0,,Moschioni, Pignolo,1999,BOTTLE,
v.8086.2004.b,RED,1,Purchase Price: 16,75.0,,Moschioni, Pignolo,2004,BOTTLE,
v.34848.2000.b,RED,1,Purchase Price: 20,80.0,,Moschioni, Refosco dal peduncolo rosso Riserva,2000,BOTTLE,
v.34848.2001.b,RED,1,Purchase Price: 16,75.0,,Moschioni, Refosco dal peduncolo rosso Riserva,2001,BOTTLE,
v.19151.2005.b,RED,7,Purchase Price: 12,60.0,,Moschioni, Rosso Bisest,2005,BOTTLE,
v.37085.2005.b,RED,3,Purchase Price: 16,60.0,,Movia, Merlot Ceglo,2005,BOTTLE,
v.7581.2002.b,RED,1,Purchase Price: 20,80.0,,Movia, Pinot noir,2002,BOTTLE,
v.890.1994.b,WHITE,1,Purchase Price: 60,180.0,,Movia, Veliko Belo,1994,BOTTLE,
v.890.1997.b,WHITE,2,Purchase Price: 60,200.0,,Movia, Veliko Belo,1997,BOTTLE,
v.44283.2020.b,WHITE,4,Purchase Price: 8,40.0,,Murva - Renata Pizzulin, Chardonnay Paladis,2020,BOTTLE,
v.44285.2013.b,WHITE,2,Purchase Price: 11,50.0,,Murva - Renata Pizzulin, Malvasia Melaris,2013,BOTTLE,
v.42976.2013.b,RED,1,Purchase Price: 12,48.0,,Murva - Renata Pizzulin, Refosco dal peduncolo rosso Murellis,2013,BOTTLE,
v.42976.2018.b,RED,4,Purchase Price: 10,45.0,,Murva - Renata Pizzulin, Refosco dal peduncolo rosso Murellis,2018,BOTTLE,
v.44097.2019.b,WHITE,3,Purchase Price: 8,40.0,,Murva - Renata Pizzulin, Sauvignon blanc Teolis,2019,BOTTLE,
v.11134.2011.b,RED,1,Purchase Price: 18,70.0,,Musella, Amarone della Valpolicella,2011,BOTTLE,
v.9942.2015.b,RED,2,Purchase Price: 10,52.0,,Mutiliana, Pinot nero Ecce Draco,2015,BOTTLE,
v.15756.2002.b,RED,2,Purchase Price: 12,60.0,,Napolini, Sagrantino di Montefalco,2002,BOTTLE,
v.84691.2005.b,RED,2,Purchase Price: 25,120.0,,Naudin-Ferrand, Côte de Nuits Villages Le Clos de Magny,2005,BOTTLE,
v.84690.2000.b,RED,2,Purchase Price: 25,140.0,,Naudin-Ferrand, Côte de Nuits Villages Viola Odorata Vieilles Vignes,2000,BOTTLE,
v.84690.2005.b,RED,3,Purchase Price: 25,120.0,,Naudin-Ferrand, Côte de Nuits Villages Viola Odorata Vieilles Vignes,2005,BOTTLE,
v.33416.2003.b,RED,2,Purchase Price: 160,480.0,,Naudin-Ferrand, Échézeaux Grand Cru,2003,BOTTLE,
v.47959.2004.b,WHITE,1,Purchase Price: 10,55.0,,Nec-Otium, Chardonnay,2004,BOTTLE,
v.82743.2001.b,WHITE,1,Purchase Price: 10,55.0,,Nec-Otium, Colli Orientali del Friuli Bianco,2001,BOTTLE,
v.12280.2000.b,RED,1,Purchase Price: 10,55.0,,Nec-Otium, Merlot Cru:Čhale,2000,BOTTLE,
v.53943.2001.b,WHITE,2,Purchase Price: 10,55.0,,Nec-Otium, Tocai Friulano Cru:Čhale,2001,BOTTLE,
v.53943.2002.b,WHITE,2,Purchase Price: 10,55.0,,Nec-Otium, Tocai Friulano Cru:Čhale,2002,BOTTLE,
v.6938.2015.b,RED,2,Purchase Price: 15,70.0,,Nervi, Gattinara,2015,BOTTLE,
v.6938.2016.b,RED,4,Purchase Price: 15,70.0,,Nervi, Gattinara,2016,BOTTLE,
v.3979.1988.b,WHITE,1,Purchase Price: 100,360.0,,Nicolas Joly, Clos de la Coulée-de-Serrant,1988,BOTTLE,
v.3979.1989.b,WHITE,1,Purchase Price: 100,340.0,,Nicolas Joly, Clos de la Coulée-de-Serrant,1989,BOTTLE,
v.3979.1999.b,WHITE,1,Purchase Price: 90,300.0,,Nicolas Joly, Clos de la Coulée-de-Serrant,1999,BOTTLE,
v.84697.2003.b,WHITE,5,Purchase Price: 50,220.0,,Nicolas Potel, Corton-Charlemagne Grand Cru,2003,BOTTLE,
v.61395.2003.b,WHITE,1,Purchase Price: 110,360.0,,Nicolas Potel, Criots-Bâtard-Montrachet,2003,BOTTLE,
v.67463.2001.b,RED,1,Purchase Price: 90,300.0,,Nicole Lamarche, Échézeaux Grand Cru,2001,BOTTLE,
v.10148.1992.b,WHITE,3,Purchase Price: 100,300.0,,Nikolaihof, Riesling Smaragd Vom Stein,1992,BOTTLE,
v.6348.2005.b,RED,2,Purchase Price: 55,220.0,,Oasi degli Angeli, Kurni,2005,BOTTLE,
v.19978.2012.b,RED,1,Purchase Price: 12,60.0,,Oddero, Barbaresco Gallina,2012,BOTTLE,
v.14576.2004.b,RED,1,Purchase Price: 28,90.0,,Oddero, Barolo,2004,BOTTLE,
v.10541.2000.b,RED,2,Purchase Price: 12,60.0,,Oddero, Nebbiolo,2000,BOTTLE,
v.71981.2009.b,RED,2,Purchase Price: 30,100.0,,Olivier Guyot, Marsannay La Montagne,2009,BOTTLE,
v.39362.2001.b,WHITE,2,Purchase Price: 48,170.0,,Olivier Leflaive, Chablis Montée de Tonnerre 1er Cru,2001,BOTTLE,
v.11675.2011.b,WHITE,2,Purchase Price: 10,52.0,,Olivier Pithon, Côtes Catalanes Cuvée Laïs,2011,BOTTLE,
v.18059.2003.b,RED,2,Purchase Price: 17,90.0,,Orlando Abrigo, Barbaresco Riserva Vigna Rongallo,2003,BOTTLE,
v.18059.2005.b,RED,1,Purchase Price: 17,80.0,,Orlando Abrigo, Barbaresco Riserva Vigna Rongallo,2005,BOTTLE,
v.13715.2008.b,RED,2,Purchase Price: 9,45.0,,Orlando Abrigo, Nebbiolo d'Alba Valmaggiore,2008,BOTTLE,
v.312.2005.c,RED,1,Purchase Price: 30,140.0,,Ornellaia, Bolgheri Le Serre Nuove,2005,MAGNUM,
v.15955.2013.b,RED,1,Purchase Price: 89,400.0,,Ornellaia, Bolgheri Superiore Ornellaia L'Eleganza,2013,BOTTLE,
v.313.1998.b,RED,4,Purchase Price: 150,600.0,,Ornellaia, Bolgheri Superiore Ornellaia,1998,BOTTLE,
v.313.2010.b,RED,2,Purchase Price: 100,380.0,,Ornellaia, Bolgheri Superiore Ornellaia,2010,BOTTLE,
v.313.2013.b,RED,5,Purchase Price: 95,340.0,,Ornellaia, Bolgheri Superiore Ornellaia,2013,BOTTLE,
v.3668.1996.b,RED,1,Purchase Price: 30,120.0,,Ornellaia, Le Volte dell’Ornellaia,1996,BOTTLE,
v.3668.2010.b,RED,1,Purchase Price: 20,80.0,,Ornellaia, Le Volte dell’Ornellaia,2010,BOTTLE,
v.3668.2014.b,RED,2,Purchase Price: 14,65.0,,Ornellaia, Le Volte dell’Ornellaia,2014,BOTTLE,
v.313.1992.b,RED,1,Purchase Price: 100,480.0,,Ornellaia, Ornellaia,1992,BOTTLE,
v.313.1994.b,RED,1,Purchase Price: 100,480.0,,Ornellaia, Ornellaia,1994,BOTTLE,
v.4992.2013.b,WHITE,2,Purchase Price: 7,40.0,,Orsi - Vigneto San Vito, Pignoletto Classico Vigna del Grotto,2013,BOTTLE,
v.40337.2010.b,RED,1,Purchase Price: 30,90.0,,Ostler, Pinot noir Caroline's,2010,BOTTLE,
v.72643.2014.b,RED,2,Purchase Price: 8,48.0,,Ottella, Gemei,2014,BOTTLE,
v.999.2011.b,WHITE,1,Purchase Price: 11,50.0,,Ottella, Lugana Riserva Molceo,2011,BOTTLE,
v.999.2013.b,WHITE,1,Purchase Price: 10,48.0,,Ottella, Lugana Riserva Molceo,2013,BOTTLE,
v.9531.2014.b,WHITE,3,Purchase Price: 10,45.0,,Ottin, Petite Arvine Nuances,2014,BOTTLE,
v.9531.2016.b,WHITE,1,Purchase Price: 10,55.0,,Ottin, Petite Arvine Nuances,2016,BOTTLE,
v.7862.2008.b,WHITE,4,Purchase Price: 10,50.0,,Ottin, Petite Arvine,2008,BOTTLE,
v.7862.2020.b,WHITE,3,Purchase Price: 9,42.0,,Ottin, Petite Arvine,2020,BOTTLE,
v.49786.2007.b,WHITE,1,Purchase Price: 10,55.0,,Pacher Hof, Müller Thurgau,2007,BOTTLE,
v.14417.2014.b,WHITE,2,Purchase Price: 10,55.0,,Pacher Hof, Sylvaner Alte Reben,2014,BOTTLE,
v.30064.2014.b,WHITE,2,Purchase Price: 10,45.0,,Pacher Hof, Sylvaner,2014,BOTTLE,
v.61484.2007.b,RED,2,Purchase Price: 22,75.0,,Panevino, Ogu,2007,BOTTLE,
v.83830.2008.b,RED,3,Purchase Price: 17,60.0,,Panevino, Però … Vigne Vecchie,2008,BOTTLE,
v.8305.2003.b,WHITE,2,Purchase Price: 10,45.0,,Panizzi, Vernaccia di San Gimignano,2003,BOTTLE,
v.13854.2007.c,RED,1,Purchase Price: 20,100.0,,Paolo Avezza, Barbera d'Asti Sotto La Muda,2007,MAGNUM,
v.13854.2007.b,RED,3,Purchase Price: 10,50.0,,Paolo Avezza, Barbera d'Asti Sotto La Muda,2007,BOTTLE,
v.58114.2013.b,RED,1,Purchase Price: 11,65.0,,Paolo Monti, Barbera d'Alba Superiore,2013,BOTTLE,
v.50698.2012.b,RED,2,Purchase Price: 9,50.0,,Paolo Monti, Barbera d'Alba,2012,BOTTLE,
v.9201.2008.b,RED,2,Purchase Price: 15,90.0,,Paolo Monti, Barolo Bussia,2008,BOTTLE,
v.61333.2010.b,RED,5,Purchase Price: 18,120.0,,Paolo Monti, Barolo Riserva Bussia,2010,BOTTLE,
v.19130.2004.b,RED,1,Purchase Price: 15,85.0,,Paolo Monti, Barolo,2004,BOTTLE,
v.19130.2008.b,RED,1,Purchase Price: 12,70.0,,Paolo Monti, Barolo,2008,BOTTLE,
v.82728.2009.b,RED,1,Purchase Price: 10,55.0,,Paolo Monti, Langhe Dossi Rossi,2009,BOTTLE,
v.32945.2007.o,RED,2,Purchase Price: 12,70.0,,Paolo Monti, Langhe Merlot,2007,LITER,
v.44767.2004.b,RED,3,Purchase Price: 15,50.0,,Paolo Petrilli, Cacc'e Mmitte di Lucera Agramante,2004,BOTTLE,
v.44767.2007.b,RED,1,Purchase Price: 10,45.0,,Paolo Petrilli, Cacc'e Mmitte di Lucera Agramante,2007,BOTTLE,
v.10981.2008.b,RED,1,Purchase Price: 14,55.0,,Paolo Petrilli, Nero di Troia,2008,BOTTLE,
v.37183.2000.b,RED,1,Purchase Price: 10,50.0,,Paolo Rodaro, Refoscone Romain,2000,BOTTLE,
v.3795.1989.b,RED,2,Purchase Price: 85,250.0,,Paolo Scavino, Barolo Cannubi,1989,BOTTLE,
v.5293.1996.b,RED,1,Purchase Price: 100,360.0,,Paolo Scavino, Barolo Riserva Rocche dell'Annunziata,1996,BOTTLE,
v.78658.2015.b,WHITE,2,Purchase Price: 20,120.0,,Paradiso dei Conigli, Le Secche,2015,BOTTLE,
v.78658.2016.b,WHITE,1,Purchase Price: 19,110.0,,Paradiso dei Conigli, Le Secche,2016,BOTTLE,
v.82742.2003.b,WHITE,1,Purchase Price: 17,75.0,,Paraschos, Collio bianco Riserva π,2003,BOTTLE,
v.11124.2007.b,RED,6,Purchase Price: 13,60.0,,Paraschos, Merlot,2007,BOTTLE,
v.16339.2003.b,RED,2,Purchase Price: 20,100.0,,Paraschos, Skala Special Vintage,2003,BOTTLE,
v.16339.2009.b,RED,7,Purchase Price: 20,100.0,,Paraschos, Skala Special Vintage,2009,BOTTLE,
v.16339.2012.c,RED,1,Purchase Price: 20,130.0,,Paraschos, Skala,2012,MAGNUM,
v.5706.2005.c,RED,1,Purchase Price: 30,200.0,,Parusso, Barolo Riserva Argento,2005,MAGNUM,
v.5710.2006.b,RED,3,Purchase Price: 17,80.0,,Parusso, Barolo,2006,BOTTLE,
v.83763.2008.b,RED,3,Purchase Price: 15,60.0,,Pascal et Béatrice Lambert, Chinon Tradition Graves,2008,BOTTLE,
v.3835.2001.b,RED,2,Purchase Price: 10,50.0,,Paternoster, Aglianico del Vulture Rotondo,2001,BOTTLE,
v.3835.2012.b,RED,1,Purchase Price: 10,45.0,,Paternoster, Aglianico del Vulture Rotondo,2012,BOTTLE,
