ok,external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
FALSE,v.4329.1990.b,RED,Château Haut-Marbuzet,Château Haut-Marbuzet,,BOTTLE,1990,130,,1,Purchase Price: 38,Château Mac Carthy Saint-Estèphe,Château Haut-Marbuzet,wine_01h0r2ppq6xt509rbh9gp96ve2,,40.678482
FALSE,v.4329.1996.b,RED,Château Haut-Marbuzet,Château Haut-Marbuzet,,BOTTLE,1996,110,,3,Purchase Price: 32,Château Mac Carthy Saint-Estèphe,Château Haut-Marbuzet,wine_01h0r2ppq6xt509rbh9gp96ve2,,40.678482
FALSE,v.4329.2008.b,RED,Château Haut-Marbuzet,Château Haut-Marbuzet,,BOTTLE,2008,100,,1,Purchase Price: 10,Château Mac Carthy Saint-Estèphe,Château Haut-Marbuzet,wine_01h0r2ppq6xt509rbh9gp96ve2,,40.678482
FALSE,v.1780.2011.b,RED,Château La Mission Haut-Brion Rouge Cru Classé des Graves,Château La Mission Haut-Brion,,BOTTLE,2011,290,,2,Purchase Price: 75,La Chapelle de La Mission Haut-Brion Pessac-Léognan,Château La Mission Haut-Brion,wine_01gzr4ksd5mk8vxa7vbqc44bkt,1148839,54.497242
TRUE,v.1671.1998.b,WHITE,Châteauneuf-du-Pape Blanc Château La Nerthe,Château La Nerthe,,BOTTLE,1998,100,,1,Purchase Price: 25,Châteauneuf-du-Pape Blanc,Château La Nerthe,wine_01gzr4kt1wtvz4g27vw43s9x0c,,48.762432
FALSE,v.9012.1999.b,RED,Château La Tour Haut-Brion Cru Classé des Graves,Château La Tour Haut Brion,,BOTTLE,1999,130,,1,Purchase Price: 35,Le Clarence de Haut Brion Pessac-Léognan (Château Bahans Haut-Brion),Château Haut-Brion,wine_01gzr4ktnf442xq49cezwjg9fc,,48.400112
FALSE,v.1768.1962.c,RED,Château Lafite Rothschild 1er G.Cru Classé,Château Lafite Rothschild,,MAGNUM,1962,3000,,1,Purchase Price: 800,Carruades de Lafite Pauillac,Château Lafite Rothschild,wine_01gzr4ksd3bnp1yqfzm51eyce2,23793,45.029327
FALSE,v.1768.1990.b,RED,Château Lafite Rothschild 1er G.Cru Classé,Château Lafite Rothschild,,BOTTLE,1990,1600,,1,Purchase Price: 500,Carruades de Lafite Pauillac,Château Lafite Rothschild,wine_01gzr4ksd3bnp1yqfzm51eyce2,23793,45.029327
FALSE,v.1768.2000.b,RED,Château Lafite Rothschild 1er G.Cru Classé,Château Lafite Rothschild,,BOTTLE,2000,2000,,1,Purchase Price: 600,Carruades de Lafite Pauillac,Château Lafite Rothschild,wine_01gzr4ksd3bnp1yqfzm51eyce2,23793,45.029327
FALSE,v.1768.2002.b,RED,Château Lafite Rothschild 1er G.Cru Classé,Château Lafite Rothschild,,BOTTLE,2002,980,,2,Purchase Price: 300,Carruades de Lafite Pauillac,Château Lafite Rothschild,wine_01gzr4ksd3bnp1yqfzm51eyce2,23793,45.029327
FALSE,v.8096.1983.b,RED,Château Lascombes 2ème G.C.C.,Château Lascombes,,BOTTLE,1983,140,,3,Purchase Price: 35,Chevalier de Lascombes Margaux,Château Lascombes,wine_01gzr4ktne8pkprwvrvc2c39x9,,40.272583
FALSE,v.3696.1988.b,RED,Château Latour 1er G.Cru Classé,Château Latour,,BOTTLE,1988,2000,,1,Purchase Price: 500,Pauillac de Latour,Château Latour,wine_01gzr4ksd5dpgyybcekf6gdgdc,1224338,30.118246
FALSE,v.3696.1990.b,RED,Château Latour 1er G.Cru Classé,Château Latour,,BOTTLE,1990,3300,,1,Purchase Price: 1000,Pauillac de Latour,Château Latour,wine_01gzr4ksd5dpgyybcekf6gdgdc,1224338,30.118246
FALSE,v.3696.2002.b,RED,Château Latour 1er G.Cru Classé,Château Latour,,BOTTLE,2002,1600,,1,Purchase Price: 400,Pauillac de Latour,Château Latour,wine_01gzr4ksd5dpgyybcekf6gdgdc,1224338,30.118246
TRUE,v.83025.2020.b,WHITE,Grande Réserve Blanc,Chateau Le Grand Verdus,,BOTTLE,2020,50,,9,Purchase Price: 12,Grande Réserve Bordeaux Blanc,Château Le Grand Verdus,wine_01gzr4kt05996tpgkzymhvxrxh,,42.258488
TRUE,v.15654.2016.b,RED,Côtes de Bordeaux Rouge Duc des Nauves,Château Le Puy,,BOTTLE,2016,55,,4,Purchase Price: 10,Duc des Nauves Côtes de Bordeaux,Château le Puy,wine_01h0my5re206j3ccgf5nsj0031,,41.82417
FALSE,v.1747.1988.b,RED,Grand Vin de Léoville du Marquis de Las Cases 2ème G.C.C.,Château Léoville Las Cases,,BOTTLE,1988,440,,1,Purchase Price: 130,Clos du Marquis Saint-Julien,Château Léoville Las Cases,wine_01h0my5s9zhf7z3df90w928w6f,,44.744705
FALSE,v.1747.1993.b,RED,Grand Vin de Léoville du Marquis de Las Cases 2ème G.C.C.,Château Léoville Las Cases,,BOTTLE,1993,350,,1,Purchase Price: 100,Clos du Marquis Saint-Julien,Château Léoville Las Cases,wine_01h0my5s9zhf7z3df90w928w6f,,44.744705
TRUE,v.3698.1989.b,RED,Château Margaux 1er G.Cru Classé,Château Margaux,,BOTTLE,1989,1700,,1,Purchase Price: 500,Château Margaux (Premier Grand Cru Classé),Château Margaux,wine_01gzr4ksd1akapybfvb7s0hpgb,1127795,37.526424
TRUE,v.3698.1990.b,RED,Château Margaux 1er G.Cru Classé,Château Margaux,,BOTTLE,1990,2600,,1,Purchase Price: 800,Château Margaux (Premier Grand Cru Classé),Château Margaux,wine_01gzr4ksd1akapybfvb7s0hpgb,1127795,37.526424
TRUE,v.3698.2000.b,RED,Château Margaux 1er G.Cru Classé,Château Margaux,,BOTTLE,2000,1600,,3,Purchase Price: 500,Château Margaux (Premier Grand Cru Classé),Château Margaux,wine_01gzr4ksd1akapybfvb7s0hpgb,1127795,37.526424
TRUE,v.3698.2002.b,RED,Château Margaux 1er G.Cru Classé,Château Margaux,,BOTTLE,2002,1550,,2,Purchase Price: 480,Château Margaux (Premier Grand Cru Classé),Château Margaux,wine_01gzr4ksd1akapybfvb7s0hpgb,1127795,37.526424
TRUE,v.83911.2014.b,WHITE,Châteauneuf-du-Pape Blanc,Château Mont-Redon,,BOTTLE,2014,60,,4,Purchase Price: 20,Châteauneuf-du-Pape Blanc,Château Mont-Redon,wine_01h4pmmgwjeyrcg11bnvtrpc6j,,49.70022
TRUE,v.6659.1990.b,RED,Châteauneuf-du-Pape Rouge,Château Mont-Redon,,BOTTLE,1990,220,,2,Purchase Price: 60,Châteauneuf-du-Pape,Château Mont-Redon,wine_01gzr4ksd4xdbyp498dk50r5wm,1161172,48.22757
FALSE,v.1739.1989.b,RED,Château Montrose 2ème G.C.C.,Château Montrose,,BOTTLE,1989,600,,1,Purchase Price: 200,Le Saint-Estephe de Montrose,Château Montrose,wine_01h0my5re16cban67940ymvty4,,37.188972
TRUE,v.4889.1988.b,RED,Madiran Château Montus Rouge,Château Montus,,BOTTLE,1988,120,,1,Purchase Price: 37,Madiran,Château Montus,wine_01gzr4kt222h0fr110r99hkb5w,,34.438076
FALSE,v.1741.1981.b,RED,Château Mouton-Rothschild 1er G.Cru Classé,Château Mouton Rothschild,,BOTTLE,1981,1500,,3,Purchase Price: 420,Le Petit Mouton de Mouton Rothschild Pauillac,Château Mouton Rothschild,wine_01gzr4ksd5qd759kgnhypwsa93,2716528,49.833557
FALSE,v.1741.1988.b,RED,Château Mouton-Rothschild 1er G.Cru Classé,Château Mouton Rothschild,,BOTTLE,1988,1100,,2,Purchase Price: 320,Le Petit Mouton de Mouton Rothschild Pauillac,Château Mouton Rothschild,wine_01gzr4ksd5qd759kgnhypwsa93,2716528,49.833557
FALSE,v.1741.1990.b,RED,Château Mouton-Rothschild 1er G.Cru Classé,Château Mouton Rothschild,,BOTTLE,1990,1500,,4,Purchase Price: 440,Le Petit Mouton de Mouton Rothschild Pauillac,Château Mouton Rothschild,wine_01gzr4ksd5qd759kgnhypwsa93,2716528,49.833557
FALSE,v.1741.2002.b,RED,Château Mouton-Rothschild 1er G.Cru Classé,Château Mouton Rothschild,,BOTTLE,2002,1500,,1,Purchase Price: 440,Le Petit Mouton de Mouton Rothschild Pauillac,Château Mouton Rothschild,wine_01gzr4ksd5qd759kgnhypwsa93,2716528,49.833557
TRUE,v.876.1991.b,RED,Château Musar Red,Château Musar,,BOTTLE,1991,160,,1,Purchase Price: 30,Musar Jeune Rouge,Château Musar,wine_01gzr4ksd6e1z722yv7tsczw7d,1136586,36.6542
TRUE,v.876.2009.c,RED,Château Musar Red,Château Musar,,MAGNUM,2009,180,,1,Purchase Price: 30,Musar Jeune Rouge,Château Musar,wine_01gzr4ksd6e1z722yv7tsczw7d,1136586,36.6542
TRUE,v.878.1991.b,WHITE,Château Musar White,Château Musar,,BOTTLE,1991,160,,1,Purchase Price: 60,Musar Jeune Blanc,Château Musar,wine_01gzr4kt0m81ssyc08fk27h16j,,37.198555
TRUE,v.878.2008.b,WHITE,Château Musar White,Château Musar,,BOTTLE,2008,90,,1,Purchase Price: 30,Musar Jeune Blanc,Château Musar,wine_01gzr4kt0m81ssyc08fk27h16j,,37.198555
TRUE,v.878.2009.b,WHITE,Château Musar White,Château Musar,,BOTTLE,2009,80,,1,Purchase Price: 20,Musar Jeune Blanc,Château Musar,wine_01gzr4kt0m81ssyc08fk27h16j,,37.198555
TRUE,v.39690.2013.b,RED,Le Jardin de Petit-Village,Château Petit-Village,,BOTTLE,2013,70,,3,Purchase Price: 14,Le Jardin de Petit-Village Pomerol,Château Petit-Village,wine_01h0my5re3x44nzrp6m581ncxn,,52.8093
FALSE,v.1750.1999.b,RED,Château Pichon-Longueville Baron 2ème G.C.C.,Château Pichon-Longueville Baron,,BOTTLE,1999,210,,1,Purchase Price: 50,Les Tourelles de Longueville Pauillac,Château Pichon Baron,wine_01gzr4ktnefc8kfs8ww0s0jbdw,,44.827538
FALSE,v.15656.2012.b,RED,Château Pimpine,Château Pimpine,,BOTTLE,2012,60,,3,Purchase Price: 14,Château,Château Ksara,wine_01gzr4ksd7dpd2vnyf28n1gspm,1893,14.749362
FALSE,v.6430.1995.b,RED,Château Pontet Canet Grand Cru Classé,Château Pontet Canet,,BOTTLE,1995,140,,1,Purchase Price: 32,Les Hauts de Pontet-Canet Pauillac,Château Pontet-Canet,wine_01h0my5tq43asexxmagq1g02zc,,49.589294
FALSE,v.8638.1982.b,RED,Château Rauzan-Gassies 2ème G.C.C.,Château Rauzan-Gassies,,BOTTLE,1982,160,,5,Purchase Price: 40,Chevalier de Rauzan-Gassies Margaux,Château Rauzan-Gassies,wine_01h0r2ppmr6snav4ha96c1qaas,,53.97498
FALSE,v.12661.1989.b,RED,Premières Côtes de Bordeaux Château Reynon,Château Reynon,,BOTTLE,1989,80,,1,Purchase Price: 10,Clos de Reynon Cadillac - Côtes de Bordeaux,Château Reynon,wine_01havwef3e5brac20jc265gy8w,,46.057938
FALSE,v.12661.1995.b,RED,Premières Côtes de Bordeaux Château Reynon,Château Reynon,,BOTTLE,1995,80,,1,Purchase Price: 10,Clos de Reynon Cadillac - Côtes de Bordeaux,Château Reynon,wine_01havwef3e5brac20jc265gy8w,,46.057938
FALSE,v.1789.1989.b,RED,Château Sociando Mallet,Château Sociando Mallet,,BOTTLE,1989,170,,2,Purchase Price: 45,La Demoiselle de Sociando-Mallet Haut-Médoc,Château Sociando-Mallet,wine_01gzr4kt1kzqpr6fmpkb8p1hx2,,57.91095
FALSE,v.1789.1990.b,RED,Château Sociando Mallet,Château Sociando Mallet,,BOTTLE,1990,160,,1,Purchase Price: 45,La Demoiselle de Sociando-Mallet Haut-Médoc,Château Sociando-Mallet,wine_01gzr4kt1kzqpr6fmpkb8p1hx2,,57.91095
FALSE,v.1789.1996.b,RED,Château Sociando Mallet,Château Sociando Mallet,,BOTTLE,1996,110,,2,Purchase Price: 32,La Demoiselle de Sociando-Mallet Haut-Médoc,Château Sociando-Mallet,wine_01gzr4kt1kzqpr6fmpkb8p1hx2,,57.91095
FALSE,v.6971.1990.b,RED,Château Talbot 4ème G.C.C.,Château Talbot,,BOTTLE,1990,180,,1,Purchase Price: 50,Connétable Talbot Saint-Julien,Château Talbot,wine_01h0my5sa55mk7ps5yfve12av8,,40.44153
FALSE,v.10091.1996.b,RED,Château Troplong Mondot Grand Cru Classé,Château Troplong Mondot,,BOTTLE,1996,150,,1,Purchase Price: 40,Mondot Saint-Émilion Grand Cru,Château Troplong Mondot,wine_01gzr4ktnz7gd45kbwmcyzsf1d,,55.06457
FALSE,v.1745.2005.b,RED,Château Trotte Vieille 1er G.Cru Classé,Château Trotte Vieille,,BOTTLE,2005,230,,2,Purchase Price: 75,La Vieille Dame de Trotte Vieille Saint-Émilion Grand Cru,Château Trotte Vieille,wine_01gzr4ktx5d5kcbcgkjpvvmyeq,,44.62208
TRUE,v.60084.2011.b,RED,Saint-Émilion Virginie de Valandraud Grand Cru,Château Valandraud,,BOTTLE,2011,55,,3,Purchase Price: 10,Virginie de Valandraud Saint-Émilion Grand Cru,Château Valandraud,wine_01gzr4ktnkzc83bgabemvzkb96,,55.181423
TRUE,v.83762.2016.b,WHITE,Passerina,Cherri d’Acquaviva,,BOTTLE,2016,40,,1,Purchase Price: 10,Passerina,Cherri d'Acquaviva,wine_01h0my5rc7j6y8x0wwhqv5nvk5,,51.90463
TRUE,v.61329.2018.b,RED,Sangiovese di Romagna Predappio Riserva Lo Stralisco,Chiara Condello,,BOTTLE,2018,240,,2,Purchase Price: 58,Lo Stralisco,Chiara Condello,wine_01h0qsxngw6b618w7sy030p284,,64.81259
FALSE,v.34394.2009.b,RED,Pinot noir,Christian Binner,,BOTTLE,2009,90,,5,Purchase Price: 22,Pinot Noir,Christian Dolder,wine_01h0qzm1g687y7t7fz19b4ms2v,,22.150362
TRUE,v.37126.2017.b,WHITE,Malvasia del Molise Templo,Cianfagna,,BOTTLE,2017,38,,2,Purchase Price: 8,Templo Malvasia Del Molise,Cianfagna,wine_01h0my5rc182yhkv4dnmhj4qkk,,54.545307
TRUE,v.12262.2009.b,RED,Tintillia del Molise Sator,Cianfagna,,BOTTLE,2009,50,,3,Purchase Price: 10,Sator Tintilia del Molise,Cianfagna,wine_01h0my5rbv6t5atcjdf7dtw2e6,,58.876232
TRUE,v.10598.2013.b,RED,Teroldego Rotaliano Etichetta blu,Cipriano Fedrizzi,,BOTTLE,2013,50,,2,Purchase Price: 10,Teroldego Rotaliano,Fedrizzi Cipriano,wine_01gzr4ksep3ddvypnn8b7g5p6m,1546791,60.71257
TRUE,v.10598.2014.b,RED,Teroldego Rotaliano Etichetta blu,Cipriano Fedrizzi,,BOTTLE,2014,45,,2,Purchase Price: 10,Teroldego Rotaliano,Fedrizzi Cipriano,wine_01gzr4ksep3ddvypnn8b7g5p6m,1546791,60.71257
TRUE,v.83463.2007.b,RED,Etna Rosso M.I.,Ciro Biondi,,BOTTLE,2007,60,,1,Purchase Price: 18,M.I. Etna Rosso,Biondi,wine_01gzr4ktgygj8m11ccapwqe5sz,,43.80576
TRUE,v.8976.2006.b,RED,Etna Rosso Outis,Ciro Biondi,,BOTTLE,2006,50,,1,Purchase Price: 13,Outis Nessuno Rosso,Biondi,wine_01gzr4kthxxqq117vqn521tn6b,,41.044632
TRUE,v.1183.2014.b,WHITE,Fiano di Avellino,Ciro Picariello,,BOTTLE,2014,55,,2,Purchase Price: 12,Fiano di Avellino,Ciro Picariello,wine_01h0qsxn0b009czfzaqvxhmn59,,61.616055
TRUE,v.52640.2005.b,RED,Bordeaux Rouge Clarendelle,Clarendelle Dillon,,BOTTLE,2005,70,,2,Purchase Price: 14,Bordeaux,Clarendelle,wine_01h0my5sa4vh20bgtgfw8acp9p,,37.127403
TRUE,v.17992.2009.b,RED,Anjou Cabernet franc,Clau de Nell,,BOTTLE,2009,50,,2,Purchase Price: 10,Cabernet Franc,Clau de Nell,wine_01havweeyt6jdttxj7rmhh4t8q,,45.452503
TRUE,v.9675.1997.b,RED,Gevrey-Chambertin,Claude Dugat,,BOTTLE,1997,320,,2,Purchase Price: 60,Gevrey-Chambertin,Claude Dugat,wine_01gzr4ksd8zqq1nc5ssy5wxayd,86597,48.550053
TRUE,v.6056.2012.b,RED,Molise Tintilia Macchiarossa,Claudio Cipressi,,BOTTLE,2012,50,,3,Purchase Price: 10,Tintilia Molise,Claudio Cipressi,wine_01h0b4rjh095fc4eyfxkxxfxem,,57.00999
FALSE,v.83913.2000.b,RED,Gigondas,Clos du Joncuas,,BOTTLE,2000,55,,1,Purchase Price: 10,Vignoble Saint-Frédéric Gigondas,Clos du Joncuas,wine_01h4pmmgkh8y71802bk9xnhnh0,,41.186577
FALSE,v.55643.2018.b,WHITE,Montagny Cuvée Le Clou,Clos Salomon,,BOTTLE,2018,55,,3,Purchase Price: 10,Le Clos Sauvignon,Clos Roussely,wine_01havwef3h15nt4vv28rm5tvt3,,20.519367
TRUE,v.6611.2001.b,WHITE,Sauvignon,Cloudy Bay,,BOTTLE,2001,120,,2,Purchase Price: 40,Sauvignon Blanc,Cloudy Bay,wine_01gzr4ksd134gff46dt7jeatpx,18978,39.524162
TRUE,v.6611.2022.b,WHITE,Sauvignon,Cloudy Bay,,BOTTLE,2022,65,,4,Purchase Price: 19,Sauvignon Blanc,Cloudy Bay,wine_01gzr4ksd134gff46dt7jeatpx,18978,39.524162
TRUE,v.55397.2005.b,RED,Wildbacher,Col Sandago,,BOTTLE,2005,60,,4,Purchase Price: 10,Wildbacher,Tenuta Col Sandago,wine_01h0my5tdate05qhyaaqes1gya,,47.032047
TRUE,v.83158.1998.b,RED,Il Tocco,Colle Bereto,,BOTTLE,1998,55,,2,Purchase Price: 14,Il Tócco Merlot,Colle Bereto,wine_01h0qsxndvtse43qwvwj7zeb51,,49.683685
TRUE,v.5133.2002.b,RED,Nero d'Avola,Colosi,,BOTTLE,2002,45,,2,Purchase Price: 12,Nero d''Avola,Colosi,wine_01gzr4ktsma2hg22nk8sxpj8y2,,34.361397
TRUE,v.14369.2000.b,WHITE,Gewürztraminer Cornell,Colterenzio,,BOTTLE,2000,50,,2,Purchase Price: 10,Cornell Atisis Gewürztraminer,Colterenzio (Schreckbichl),wine_01gzr4kt493sfv4732dnsxb0h5,,35.57923
TRUE,v.6268.2006.b,RED,Barolo Sorì Ginestra,Conterno Fantino,,BOTTLE,2006,150,,1,Purchase Price: 30,Barolo Sorì Ginestra,Conterno Fantino,wine_01gzr4ksjemm69xxhykex1zvn8,16637,63.49913
TRUE,v.6268.2014.b,RED,Barolo Vigna Sorì Ginestra,Conterno Fantino,,BOTTLE,2014,120,,1,Purchase Price: 35,Barolo Sorì Ginestra,Conterno Fantino,wine_01gzr4ksjemm69xxhykex1zvn8,16637,63.49913
TRUE,v.10586.2005.b,RED,Aglianico,Contrade di Taurasi,,BOTTLE,2005,60,,2,Purchase Price: 12,Aglianico Irpinia,Baronia di Taurasia,wine_01h0qsxnz5n9js7hx0s4ghek0v,,29.381046
TRUE,v.10584.2005.b,RED,Taurasi,Contrade di Taurasi,,BOTTLE,2005,55,,2,Purchase Price: 10,Taurasi,Baronia di Taurasia,wine_01h0qsxnz4zwj11tewzych14ny,,33.121693
TRUE,v.8807.1997.b,RED,Barbera d'Asti Camp du Rouss,Coppo,,BOTTLE,1997,80,,3,Purchase Price: 20,Barbera d''Asti Camp du Rouss,Coppo,wine_01h0my5sd31b7gp26xyw045m1h,,45.08569
TRUE,v.8359.1996.b,RED,Barbera d'Asti Pomorosso,Coppo,,BOTTLE,1996,70,,1,Purchase Price: 15,Pomorosso Barbera d''Asti,Coppo,wine_01h0my5sd4v1t38bc12t75qxzg,,41.41047
TRUE,v.1571.2018.b,WHITE,Chablis,Corinne et Jean-Pierre Grossot,,BOTTLE,2018,55,,2,Purchase Price: 10,Chablis,Jean-Pierre Grossot,wine_01gzr4ksvdv7zhr0t66n22q2m2,1286922,42.36183
TRUE,v.1571.2019.b,WHITE,Chablis,Corinne et Jean-Pierre Grossot,,BOTTLE,2019,45,,2,Purchase Price: 10,Chablis,Jean-Pierre Grossot,wine_01gzr4ksvdv7zhr0t66n22q2m2,1286922,42.36183
TRUE,v.3539.2009.b,WHITE,Custoza,Corte Gardoni,,BOTTLE,2009,45,,1,Purchase Price: 10,Custoza,Corte Gardoni,wine_01h0qsxnmz9hhnmthvkj9efg4p,,46.294765
TRUE,v.33385.2014.b,RED,Amarone della Valpolicella,Corte Giara,,BOTTLE,2014,60,,1,Purchase Price: 14,Amarone della Valpolicella,Corte Giara,wine_01h0my5ttrjwftna2cyk0pvf2g,,48.16004
TRUE,v.646.2006.b,RED,Valpolicella Ripasso Campi Magri,Corte Sant'Alda,,BOTTLE,2006,50,,1,Purchase Price: 10,Campi Magri Valpolicella Ripasso Superiore,Corte Sant'Alda,wine_01h0f3cmc32yc5ev9xm3sa3m26,,58.15645
TRUE,v.58361.2011.b,RED,Amarone della Valpolicella,Corte Scaletta,,BOTTLE,2011,90,,1,Purchase Price: 24,Amarone della Valpolicella,Corte Scaletta,wine_01gzr4ksnem89q642mqt2mezqz,4152876,49.095356
TRUE,v.58360.2011.b,RED,Valpolicella Superiore,Corte Scaletta,,BOTTLE,2011,75,,2,Purchase Price: 21,Valpolicella Superiore,Corte Scaletta,wine_01gzr4ksne0st5zrc8wr4h6c2h,2496175,43.725372
TRUE,v.9417.2014.b,RED,Pithos Rosso,Cos,,BOTTLE,2014,40,,2,Purchase Price: 8,Pithos Rosso,COS,wine_01h0qsxnnfhpj5ek28xp04phj8,,30.468035
TRUE,v.14191.2000.b,RED,Priorat Clos de l'Obac,Costers del Siurana,,BOTTLE,2000,320,,2,Purchase Price: 40,Clos de L''Obac,Costers del Siurana,wine_01h0qsxn5ryvn1jbvvk7be6f2w,,52.791206
FALSE,v.83553.2001.b,RED,Colli Berici Cabernet,Costozza,,BOTTLE,2001,40,,6,Purchase Price: 10,Cabernet Sauvignon,Costozza,wine_01h0qsxnqb2s8axhkfkqy4wfjd,,34.812065
TRUE,v.45676.2014.b,RED,Montiano,Cotarella,,BOTTLE,2014,60,,3,Purchase Price: 12,Montiano,Cotarella,wine_01gzr4ktvv996ctebcg07w2w3t,,40.629868
TRUE,v.9325.2018.b,RED,Rosso di Montepulciano,Croce di Febo,,BOTTLE,2018,45,,1,Purchase Price: 10,Rosso di Montepulciano,Croce di Febo,wine_01h0qsxnr18p5g5e6btftetkg9,,49.949593
FALSE,v.16612.2015.b,WHITE,Greco di Tufo Oro,D’Orta – De Conciliis,,BOTTLE,2015,42,,2,Purchase Price: 8,La Passera Greco di Tufo,Viticoltori de Conciliis,wine_01gzr4ktgt944t6fc7td1yx8gs,,36.85832
FALSE,v.257.2003.b,RED,Cesanese di Olevano Romano Riserva Cirsium,Damiano Ciolli,,BOTTLE,2003,60,,3,Purchase Price: 12,Silene Cesanese di Olevano Romano Superiore,Damiano Ciolli,wine_01h0f3cmc46wg3mtj8pk84c16y,,55.39958
TRUE,v.82842.0.b,WHITE,Pinot grigio 2008-2009,Damijan Podversič,,BOTTLE,,58,2008/2009,3,Purchase Price: 10,Pinot Grigio,Damijan Podversic,wine_01gzr4kt12yp0csyj7bg6bfj2e,,55.334133
TRUE,v.7783.0.b,WHITE,Pinot grigio 2015-2016,Damijan Podversič,,BOTTLE,,58,2015/2016,3,Purchase Price: 12,Pinot Grigio,Damijan Podversic,wine_01gzr4kt12yp0csyj7bg6bfj2e,,55.334133
TRUE,v.6964.2004.b,RED,Prelit,Damijan Podversič,,BOTTLE,2004,65,,1,Purchase Price: 10,Prelit,Damijan Podversic,wine_01gzr4kt12k7f4k5wmhsgm50ce,,53.559975
TRUE,v.6964.2007.b,RED,Prelit,Damijan Podversič,,BOTTLE,2007,65,,3,Purchase Price: 14,Prelit,Damijan Podversic,wine_01gzr4kt12k7f4k5wmhsgm50ce,,53.559975
TRUE,v.6964.2008.b,RED,Prelit,Damijan Podversič,,BOTTLE,2008,60,,2,Purchase Price: 10,Prelit,Damijan Podversic,wine_01gzr4kt12k7f4k5wmhsgm50ce,,53.559975
TRUE,v.6964.2009.b,RED,Prelit,Damijan Podversič,,BOTTLE,2009,62,,1,Purchase Price: 13,Prelit,Damijan Podversic,wine_01gzr4kt12k7f4k5wmhsgm50ce,,53.559975
TRUE,v.6964.2012.b,RED,Prelit,Damijan Podversič,,BOTTLE,2012,60,,2,Purchase Price: 12,Prelit,Damijan Podversic,wine_01gzr4kt12k7f4k5wmhsgm50ce,,53.559975
TRUE,v.6964.2013.b,RED,Prelit,Damijan Podversič,,BOTTLE,2013,56,,2,Purchase Price: 13,Prelit,Damijan Podversic,wine_01gzr4kt12k7f4k5wmhsgm50ce,,53.559975
TRUE,v.9447.2008.c,RED,Barolo Cannubi,Damilano,,MAGNUM,2008,240,,2,Purchase Price: 75,Barolo Cannubi,Damilano,wine_01h0my5sexfqvecet38bj687nz,,43.137016
TRUE,v.9447.2008.b,RED,Barolo Cannubi,Damilano,,BOTTLE,2008,125,,3,Purchase Price: 30,Barolo Cannubi,Damilano,wine_01h0my5sexfqvecet38bj687nz,,43.137016
TRUE,v.80269.2015.b,RED,Amarone della Valpolicella Classico Checo,Damoli,,BOTTLE,2015,80,,1,Purchase Price: 19,Checo Amarone della Valpolicella Classico,Damoli,wine_01h0my5vwhca8bqp49kc5mx61t,,54.028374
TRUE,v.69973.2007.b,RED,Pignolo,Dario Coos,,BOTTLE,2007,45,,2,Purchase Price: 10,Pignolo,Dario Coos,wine_01h0my5smdmrhzjmnywpxmptr0,,39.616066
TRUE,v.6455.2005.b,RED,Refosco dal peduncolo rosso,Dario Coos,,BOTTLE,2005,50,,1,Purchase Price: 10,Refosco,Dario Coos,wine_01h0my5smde6z2a33fczyfnvc2,,36.55204
TRUE,v.15094.2006.b,WHITE,Collio Bianco,Dario Raccaro,,BOTTLE,2006,58,,2,Purchase Price: 12,Collio Blanc,Raccaro,wine_01gzr4kskgedzdm342jc3200br,1768170,29.188738
TRUE,v.10109.2010.b,WHITE,Collio Friulano Vigna del Rolat,Dario Raccaro,,BOTTLE,2010,52,,1,Purchase Price: 7,Friulano Rolat,Raccaro,wine_01gzr4kskgq9p76bhtc9az4909,1250006,39.689083
TRUE,v.39510.2001.b,RED,Collio Merlot,Dario Raccaro,,BOTTLE,2001,60,,1,Purchase Price: 10,Merlot,Raccaro,wine_01gzr4kskgs78kymty2mneb7mm,2279518,26.838709
TRUE,v.39510.2003.c,RED,Collio Merlot,Dario Raccaro,,MAGNUM,2003,135,,2,Purchase Price: 42,Merlot,Raccaro,wine_01gzr4kskgs78kymty2mneb7mm,2279518,26.838709
FALSE,v.10109.2002.b,WHITE,Collio Tocai Friulano,Dario Raccaro,,BOTTLE,2002,52,,1,Purchase Price: 10,Friulano Rolat,Raccaro,wine_01gzr4kskgq9p76bhtc9az4909,1250006,30.178898
FALSE,v.10109.2005.b,WHITE,Collio Tocai Friulano,Dario Raccaro,,BOTTLE,2005,50,,1,Purchase Price: 10,Friulano Rolat,Raccaro,wine_01gzr4kskgq9p76bhtc9az4909,1250006,30.178898
TRUE,v.6622.2011.b,RED,Clos de la Roche Grand Cru,David Duband,,BOTTLE,2011,200,,1,Purchase Price: 50,Clos de la Roche Grand Cru,David Duband,wine_01gzr4ktm3169yds24hwr8vf3c,,49.255028
TRUE,v.62873.2001.b,RED,Dominin Rosso,Davino Meroi,,BOTTLE,2001,130,,1,Purchase Price: 40,Dominin,Meroi,wine_01gzr4ksmhg53342v2c23bf0xa,1279407,36.732784
TRUE,v.62873.2006.b,RED,Dominin Rosso,Davino Meroi,,BOTTLE,2006,125,,1,Purchase Price: 26,Dominin,Meroi,wine_01gzr4ksmhg53342v2c23bf0xa,1279407,36.732784
